room_id,city,name,title,nightly_price,rating_value,rating_count,latitude,longitude,badge_superhost,badge_guest_favorite,badge_top_x,period
1433468381839601366,agadir,Urban Prestige – Comfort and elegance,Apartment in Agadir,49641.0,4.79,24,30.4388,-9.5639,True,False,False,march
1512887718605315416,agadir,"Chic and contemporary, comfort guaranteed.",Apartment in Agadir,48000.0,5.0,8,30.4341,-9.5593,False,True,True,march
1315889253061102084,agadir,Rare Gem in Downtown – Studio,Apartment in Agadir,43434.0,4.88,49,30.4243,-9.5879,False,True,False,march
1139986052055387191,agadir,Boho in Agadir with pool | fiber optic,Apartment in Agadir,42908.0,4.93,72,30.4348,-9.5608,False,True,False,march
1515798789788952781,agadir,"Small, private single room",Place to stay in Agadir,22704.0,0.0,0,30.4292,-9.6242,False,False,False,march
1338393773696282574,agadir,Family-friendly apartment in Agadir,Apartment in Agadir,42475.0,4.96,75,30.435824148765025,-9.565170961814454,False,True,True,march
1423339758993017247,agadir,City center appartement with Hamam,Apartment in Agadir,49596.0,5.0,26,30.4072,-9.5738,False,True,False,march
1182354727829698378,agadir,Apartment B living room,Condo in Dcheira El Jihadia,36160.0,4.76,33,30.3845,-9.5288,False,True,False,march
1440636112439790243,agadir,Sunny & Elegant Apart 90m² in the Heart of Agadir,Apartment in Agadir,52494.0,4.96,24,30.4149,-9.5762,False,True,True,march
43807462,agadir,Home Sweet Cozy Home,Apartment in Agadir,36061.0,4.94,119,30.4001,-9.5561,False,True,True,march
1479945782497104530,agadir,My little paradise,Apartment in Agadir,49071.0,5.0,15,30.4218,-9.592,False,True,True,march
991996902141093866,agadir,Spacious APT in Agadir Near the Royal Palace & Beach,Condo in Agadir,31040.0,4.74,145,30.3894,-9.5741,False,False,False,march
1499435187218590320,agadir,The Beige Nest Agadir - New & Peaceful Vibes,Apartment in Agadir,43157.0,4.87,15,30.43533835527745,-9.565701005394706,False,True,False,march
1533921980000197224,agadir,"Perla living, Studio haut standing.",Apartment in Agadir,49071.0,5.0,5,30.4017,-9.5773,False,False,False,march
31943544,agadir,"Apartment in the center of Agadir, 2.5 km from the sea",Condo in Agadir,31390.0,4.83,100,30.42839,-9.58875,False,True,False,march
20137065,agadir,Private room with bathroom,Room in Agadir,28648.0,4.94,138,30.4312,-9.5867,False,True,False,march
1342785628583474110,agadir,Bright and welcoming accommodation,Apartment in Agadir,55905.0,4.95,21,30.43774623554524,-9.56369313045635,False,True,False,march
1192823714560559806,agadir,Joli appartement  à talborjt,Apartment in Agadir,44677.0,4.88,60,30.427222438342184,-9.592876916129937,False,True,False,march
1395644468866509960,agadir,Family apartment in the heart of Agadir,Apartment in Agadir,41653.0,4.92,37,30.3923,-9.5541,False,True,True,march
1417618051335050420,agadir,Emerald Apartment with Pool,Apartment in Agadir,50212.0,4.96,27,30.435208742387893,-9.557899800826132,False,True,False,march
1382067150050662474,agadir,Luxe et Confort - Vue Spectaculaire sur la Ville,Apartment in Agadir,46400.0,4.94,32,30.4337,-9.5593,False,True,True,march
1173143238809487457,agadir,Warm and sunny apartment,Apartment in Agadir,38714.0,4.9,90,30.4,-9.5495,False,True,False,march
1020388318125658759,agadir,Modern Calm & Clean Apt Agadir,Apartment in Agadir,39941.0,4.99,159,30.42793,-9.55739,False,True,True,march
1267289745634328333,agadir,HarmoniKalm: Softness and tranquility assured,Apartment in Agadir,33094.0,4.86,22,30.43233,-9.55273,False,True,False,march
1469815120291608734,agadir,"Modern Comfort | AC, WiFi, Netflix, 12min Beach",Apartment in Agadir,32980.0,4.94,17,30.394266729015804,-9.558637280444634,False,True,False,march
1405204126481795427,agadir,New Apartment In Downtown Agadir.,Apartment in Agadir,39941.0,4.96,28,30.432,-9.5533,False,True,True,march
1553782853474895247,agadir,Agadir Central Comfort - Downtown Apartment,Apartment in Agadir,50733.0,0.0,0,30.4151,-9.5877,True,False,False,march
1236161710625245511,agadir,Beautiful apartment in Talborjt.,Apartment in Agadir,43136.0,4.77,62,30.42133,-9.59247,False,True,False,march
1105826195518935570,agadir,Apartment in the center of Agadir,Apartment in Agadir,41425.0,5.0,94,30.4004,-9.5692,False,True,True,march
1421233110972168058,agadir,Beautiful apartment with parking,Home in Agadir,45191.0,4.52,33,30.4091,-9.5756,True,False,False,march
1191908817791879281,agadir,Entire place Rooftop Agadir with Wi-Fi & IPTV,Apartment in Agadir,43365.0,4.97,36,30.4561,-9.6315,False,True,True,march
1463802279568618865,agadir,Bohemian Fugue in Agadir,Apartment in Agadir,34235.0,4.88,17,30.38766508358644,-9.541262021337594,False,True,False,march
1543981773130067763,agadir,Oriental chic with pool | fiber optics,Apartment in Agadir,31382.0,0.0,0,30.4352,-9.5619,True,False,False,march
8935699,agadir,Room Homestay with private bathroom,Room in Agadir,28648.0,4.87,179,30.4342,-9.5839,False,True,True,march
1474578142608310433,agadir,Charming apartment in Agadir,Condo in Agadir,47815.0,4.87,15,30.4172,-9.5964,False,False,False,march
1394966942100589876,agadir,Chic Designer Apartment with Pool Access,Apartment in Agadir,31953.0,5.0,7,30.437829210555343,-9.56367308818749,False,True,False,march
1361620210304285737,agadir,Comfortable and quiet studio near downtown,Apartment in Agadir,35376.0,4.83,6,30.4162,-9.589,True,False,False,march
20125618,agadir,"Real Moroccan lifestyle| FREE Wifi , Sunshine #4",Room in Agadir,28648.0,4.88,344,30.3984,-9.56345,False,True,False,march
1055832133068089426,agadir,private room in a shared apartment with pool!,Room in Agadir,22824.0,5.0,40,30.4345,-9.56,False,True,True,march
1456685751340645377,agadir,Terrace • Fast Fiber WI-FI • Quiet Studio,Apartment in Agadir,49071.0,4.9,10,30.406050982189367,-9.558855657833956,False,True,False,march
1455300880371184964,agadir,Cosy Home in Agadir,Apartment in Agadir,43365.0,4.96,26,30.437990970219108,-9.56101889065008,False,True,True,march
1412983335419363959,agadir,Villa Riad Style - WIFI & Garden,Villa in Agadir,42224.0,5.0,5,30.390431575134293,-9.570718256694263,False,True,False,march
1544811168974215331,agadir,Urban chic apartment S2,Apartment in Agadir,27674.0,0.0,0,30.430162846072985,-9.556397467354534,False,False,False,march
1430684011761988833,agadir,"Hilton Apartment with Pool, Agadir – Aerial View",Apartment in Agadir,43365.0,4.95,19,30.437534683774167,-9.560915871469716,False,True,False,march
43302245,agadir,Studio in the city center of Agadir,Apartment in Agadir,44506.0,4.78,137,30.42416,-9.59478,False,True,False,march
1301240573128178078,agadir,"Bright, spacious, pool",Apartment in Agadir,48272.0,4.89,35,30.4362,-9.5639,True,False,False,march
1285728248392219630,agadir,"Bright apartment with pool – Islane,",Apartment in Agadir,54116.0,4.78,41,30.43436,-9.56137,True,False,False,march
1511732909127432445,agadir,Africa Cup 2025 • Urban Nest Experience • Central,Apartment in Agadir,41710.0,0.0,0,30.4334,-9.5582,False,False,False,march
52265042,agadir,Royal Luxury Studio • Pool • Free Parking,Condo in Agadir,38200.0,4.9,68,30.42937,-9.55568,False,True,False,march
1469819075385534310,agadir,Apartment in the heart of Agadir Haut Founty,Apartment in Agadir,45510.0,5.0,11,30.39276,-9.56715,False,True,False,march
925945510324066649,agadir,luxury apartment,Condo in Agadir,36632.0,5.0,32,30.4008,-9.5546,False,True,True,march
1197934149461593060,agadir,Comfort Stay | Pool | Fiber | Air conditioning | Netflix | Balcony,Apartment in Agadir,46337.0,4.95,105,30.4357,-9.563,False,True,True,march
1331119878117180987,agadir,El Kenz,Apartment in Agadir,44000.0,4.87,30,30.433578972850185,-9.5584632026802,False,False,False,march
1214463435284786605,agadir,The Gates of Agadir Bay,Apartment in Agadir,52608.0,4.85,48,30.4028,-9.5821,True,False,False,march
1396859613253085805,agadir,Sun home apartment,Apartment in Agadir,43846.0,5.0,21,30.41924088733142,-9.57794231433923,False,True,True,march
1484530206165850179,agadir,Chic Urban Studio With Stunning City & Ocean View,Apartment in Agadir,45076.0,5.0,4,30.4355,-9.5624,False,False,False,march
918979439440544382,agadir,central-house,Apartment in Agadir,27274.0,4.89,90,30.3932,-9.5722,False,True,False,march
1125839144615031993,agadir,Panoramic view apartment,Apartment in Agadir,43479.0,4.81,59,30.43704,-9.5637,True,False,False,march
1457302006223799089,agadir,The Caring Corner,Apartment in Inezgane-Ait Melloul Prefecture,31600.0,5.0,5,30.38761,-9.53633,False,False,False,march
919731304626512715,agadir,Very nice apartment in the heart of Agadir.,Apartment in Agadir,37568.0,4.9,48,30.4,-9.5545,True,False,False,march
1244928228719125070,agadir,Comfort and quiet in the heart of the city,Apartment in Agadir,48842.0,4.96,23,30.3997,-9.5709,False,True,False,march
1293651476863002013,agadir,Cozy apartment in the city center 7 minutes from the beach,Apartment in Agadir,54320.0,4.84,25,30.420029014878697,-9.573901825001384,False,False,False,march
1403952624856614474,agadir,Chic et Central,Apartment in Agadir,48614.0,5.0,29,30.4364,-9.5634,False,True,True,march
1419678290267199180,agadir,Kasbah apartment,Apartment in Agadir,42566.0,4.86,21,30.4339,-9.56,True,False,False,march
1161747662240533839,agadir,"Moderne, Cosy & Confortable",Apartment in Agadir,40626.0,5.0,7,30.4128,-9.5653,False,False,False,march
1470247036490273834,agadir,Break in a small cozy nest in Agadir,Apartment in Agadir,40398.0,4.92,13,30.392975529600616,-9.556076145379812,False,True,False,march
826186097773277898,agadir,"Intimate Charm: Your Small Studio, Great Comfort",Condo in Agadir,56980.0,4.86,148,30.4357,-9.5631,True,False,False,march
802397,agadir,beautiful bedrooms in a house,Rooms in Agadir,41733.0,4.81,26,30.3803,-9.5681,False,True,False,march
1494481772636324075,agadir,Cozy apartment near McDonalds Dakhla,Apartment in Agadir,34235.0,5.0,6,30.4125,-9.5454,False,True,False,march
1388310180561542302,agadir,Cozy Apt • 9 min to Beach • Wi-Fi & Nespresso,Apartment in Agadir,37659.0,5.0,4,30.4386,-9.565,False,False,False,march
1176120118193229927,agadir,Luminous apartment and high center founty agadir,Apartment in Agadir,40169.0,4.67,12,30.399174024253966,-9.576391988165248,False,False,False,march
915060596339551787,agadir,Splendid Apartment with Pool in Agadir,Apartment in Agadir,39371.0,4.96,82,30.4348,-9.5623,False,True,False,march
1476391448061897979,agadir,Modern elegant with pool | fiber optic,Apartment in Agadir,39371.0,4.58,12,30.43447699148549,-9.562451717779936,True,False,False,march
1389850538704099766,agadir,furnished apartment for rent,Apartment in Agadir,28529.0,4.55,20,30.43275,-9.55368,False,False,False,march
1425557877511995408,agadir,Cozy Family Retreat Near Beach & Adrar Stadium,Apartment in Agadir,38115.0,5.0,12,30.430112791283086,-9.554093781010303,False,True,False,march
1405268707793066113,agadir,Modern apartment with garden in the center of Agadir,Apartment in Agadir,39109.0,4.9,10,30.432,-9.5828,False,True,False,march
1412870774500914537,agadir,"Equipped studio, pool view.",Condo in Agadir,32660.0,5.0,4,30.4357,-9.5583,False,False,False,march
1458708368206047057,agadir,"Spacious and bright, close to the city center (5 min)",Apartment in Agadir,47815.0,5.0,5,30.4368,-9.5653,False,True,False,march
1169462495746409172,agadir,Luxury air-conditioned apartment. Free parking,Apartment in Agadir,33094.0,4.95,43,30.4006,-9.53617,False,True,True,march
1108827930897496232,agadir,Razan's Cozy Corner,Condo in Agadir,34400.0,4.75,75,30.3889,-9.5116,False,False,False,march
1436085708794649959,agadir,Cozy Retreat | 10 min to Adrar Stadium | CAF 2025,Apartment in Agadir,46104.0,5.0,8,30.4358,-9.5731,False,True,False,march
1340592689910384158,agadir,"Cozy apartment: Pool, WiFi, Terrace & Air conditioning",Apartment in Agadir,38861.0,4.92,38,30.4342,-9.5604,False,True,False,march
745552781588717636,agadir,Modern apartment with double facades,Condo in Agadir,49823.0,4.88,42,30.4347,-9.5605,False,True,False,march
1179084097126537665,agadir,Appartement Agadir,Apartment in Agadir,34235.0,4.8,45,30.38876,-9.51068,False,True,False,march
965345554563617067,agadir,Cozy House with front Garden,Home in Agadir,36871.0,4.77,74,30.425,-9.5795,True,False,False,march
1123865513267634434,agadir,Well-located apartment is quiet,Apartment in Agadir,34235.0,4.87,54,30.4153,-9.5756,False,True,False,march
1429638566712315139,agadir,"Modern, charming and central | Fiber optic",Apartment in Agadir,51467.0,4.81,16,30.3993,-9.5802,True,False,False,march
1112344660457251567,agadir,Pool+Parking+MasterBed+Fiber+10Minute,Condo in Agadir,46789.0,4.85,33,30.4351,-9.5618,True,False,False,march
1214476183507191918,agadir,My little comfort in Agadir,Apartment in Agadir,39142.0,4.87,30,30.3999,-9.564,False,True,False,march
1463307136763394312,agadir,Morocco Haven Modern Agadir Stay,Condo in Agadir,40831.0,5.0,5,30.42647,-9.56149,False,False,False,march
1499107444939568395,agadir,"Atlas Dream, Pearl of the Sun in the City Center",Apartment in Agadir,44962.0,0.0,0,30.4189,-9.5771,False,False,False,march
41311309,agadir,Mina Home minutes from Adrar Stadium and the beach,Apartment in Agadir,27114.0,4.96,27,30.4114,-9.5554,False,True,False,march
1445147223738050704,agadir,7 Min to Agadir Stadium Modern Apt with AC & WiFi,Apartment in Agadir,28278.0,4.85,20,30.4334,-9.5559,False,True,True,march
1141105006829599162,agadir,Nice apartment and panoramic view,Apartment in Agadir,40398.0,4.87,39,30.4387,-9.5658,False,True,False,march
1502070513199267114,agadir,Atlas Refuge 2 Bedroom Apartment,Apartment in Agadir,44848.0,0.0,0,30.4374,-9.5598,False,False,False,march
1002658391090703269,agadir,Le Safran: 900 meters from the beach.,Apartment in Agadir,51353.0,4.94,67,30.4106,-9.5901,False,True,True,march
710978706512739979,agadir,"Chic Studio in Town: Pool, Wi-Fi, Parking.",Apartment in Agadir,43981.0,4.82,22,30.4412,-9.56168,False,True,False,march
1342775539375772139,agadir,Swimming pool + Master Bed + Fiber optics,Apartment in Agadir,52111.0,5.0,8,30.43520191893472,-9.56163211200035,False,True,False,march
1221010149167745086,agadir,Museum style - Souk and Beach nearby,Apartment in Agadir,33094.0,5.0,3,30.39,-9.57,True,False,False,march
18403173,agadir,"house in the center of Agadir, 2 km from the beach",Townhouse in Agadir,40107.0,4.7,114,30.42667,-9.59136,True,False,False,march
546770915179766318,agadir,"Apartment in the center, Cozy and typical",Apartment in Agadir,53140.0,4.65,94,30.4175,-9.5934,True,False,False,march
1458784646550214158,agadir,"Charming and cozy, in Agadir near the center",Apartment in Agadir,38001.0,4.88,8,30.4357,-9.5633,False,True,False,march
1291926668027289506,agadir,Modern comfort in Islane,Condo in Agadir,48386.0,4.96,28,30.43581984486429,-9.563381503932428,True,False,False,march
1453589035106074416,agadir,The Magnificent - Comfort and proximity to Agadir,Apartment in Agadir,50212.0,5.0,4,30.4064,-9.5489,False,False,False,march
33779695,agadir,"Modern, right in the center, beach 25 min walk.",Apartment in Agadir,42224.0,4.77,203,30.4214,-9.5911,True,False,False,march
1253020310438030965,agadir,Comfort apartment Agadir,Apartment in Agadir,40241.0,4.88,33,30.4377,-9.5614,False,True,False,march
34685674,agadir,New modern apt and well equipped satellite wifi,Condo in Agadir,39859.0,4.84,55,30.4254,-9.5807,True,False,False,march
942884490068259015,agadir,Berber bohemian accommodation. Calm & Charming Agadir,Apartment in Agadir,50212.0,4.88,25,30.3949,-9.5148,False,True,False,march
1382573833125739949,agadir,Pleasant Apartment Agadir Everything nearby,Apartment in Agadir,30812.0,5.0,3,30.432,-9.5533,False,False,False,march
1074040316343290344,agadir,"Marina 12 min, Stadium 10 min, Wi-Fi, Parking",Condo in Agadir,41104.0,4.79,14,30.438,-9.56,False,True,False,march
923304951642618673,agadir,Elegant Apartment Minutes Away From The Beach,Condo in Agadir,34190.0,4.87,99,30.3986,-9.56,False,True,False,march
965347009319807540,agadir,Cosy Budget apartment Saada 2 Hay Mohammadi Agadir,Apartment in Agadir,39295.0,4.89,45,30.4379,-9.5608,False,True,False,march
1434265087226806795,agadir,Calm & Comfy Apart | Free Parking | Netflix & IPTV,Apartment in Agadir,32866.0,4.87,15,30.4344,-9.5615,False,True,False,march
26108742,agadir,"Beautiful apartment close to everything, city center + Wi-Fi",Condo in Agadir,31648.0,4.82,115,30.3949,-9.5539,False,True,False,march
824668665935430968,agadir,Cozy Modern Stylish Apartment,Apartment in Agadir,41995.0,4.92,92,30.436,-9.563,False,True,True,march
15357791,agadir,Beautiful 100 m2 apartment with 2 50 m2 terraces,Condo in Agadir,54805.0,4.88,143,30.39423,-9.54773,False,True,False,march
1268297279026344471,agadir,Brand new studio with pool and balcony,Apartment in Agadir,34806.0,4.95,20,30.431637562629973,-9.554170441209942,False,True,True,march
861631196743671484,agadir,"Elegant Apartment, Air-Conditioned, Pool View, Wi-Fi",Apartment in Agadir,32135.0,4.81,26,30.43498,-9.55971,False,True,False,march
1457956806406581531,agadir,Terrace • WI-FI • Charming Studio,Apartment in Agadir,47929.0,5.0,5,30.405739197505667,-9.558282169441211,True,False,False,march
1177486176986758440,agadir,"Modern, Urban & Comfortable",Apartment in Agadir,49071.0,4.94,32,30.4127,-9.5655,False,True,False,march
1540483919731669824,agadir,"Agadir getaway: close to the beach, market & restaurants",Condo in Agadir,46298.0,0.0,0,30.4025,-9.5738,False,False,False,march
965255015955154080,agadir,"Cozy , Wi-Fi & Style – 12 min drive to the Beach",Condo in Agadir,29579.0,4.97,62,30.39345,-9.55812,False,True,False,march
14138912,agadir,Large 2 room modern new air conditioning wifi and satelitte,Condo in Agadir,39859.0,4.75,162,30.4245,-9.5847,True,False,False,march
1518315794159404548,agadir,Studio Lumières d'Oufella with Pool - City view,Apartment in Agadir,40649.0,4.67,3,30.435772833893136,-9.56205958507456,False,False,False,march
1453131086238596254,agadir,"Sunny Cozy Stay | Wi-Fi, AC, Netflix, 12min Beach",Apartment in Agadir,31337.0,4.88,8,30.39246,-9.56009,True,False,False,march
1487057185272106215,agadir,Respectable and quiet building,Condo in Agadir,40284.0,0.0,0,30.412252565609005,-9.589494351100177,False,False,False,march
28837974,agadir,apartment in the city center 300 m from Talborjt,Condo in Agadir,39859.0,4.79,109,30.42653,-9.58599,False,True,False,march
1252050557911404699,agadir,Beautiful apartment in Agadir,Apartment in Agadir,21568.0,4.83,6,30.4547,-9.6285,False,True,False,march
1195622661493575801,agadir,Nice apartment in Agadir,Apartment in Agadir,45647.0,4.95,21,30.4358,-9.5664,False,True,True,march
1206634789901552391,agadir,app1,Apartment in Agadir,57059.0,5.0,8,30.4128,-9.5797,False,True,False,march
1408962217287162278,agadir,"Cozy apartment, in secure residence",Condo in Agadir,44164.0,4.54,13,30.4003,-9.5393,False,False,False,march
39545736,agadir,"Very nice apartment, Wi-Fi & 24/7 security",Condo in Agadir,37659.0,4.93,41,30.4359,-9.5518,False,True,False,march
951527477099518486,agadir,New&Cozy Studio in Islane Agadir,Apartment in Agadir,51816.0,5.0,54,30.4354,-9.5616,False,True,True,march
1449399671816505419,agadir,Apartment in Agadir,Condo in Agadir,43626.0,4.89,9,30.3969,-9.55226,False,True,False,march
908482234374910887,agadir,Nice quiet and sunny apartment - Villa area,Home in Agadir,53749.0,4.87,23,30.43574,-9.591,False,True,False,march
1114516012659918830,agadir,calm & comfort in agadir,Apartment in Agadir,33071.0,4.8,20,30.39968,-9.56403,False,False,False,march
991189951731661634,agadir,Beautiful Studio with Pool,Place to stay in Agadir,36965.0,4.74,34,30.4357,-9.5632,True,False,False,march
787788525601211273,agadir,Apartment in the city_center,Condo in Agadir,39941.0,4.77,13,30.4132,-9.5746,False,False,False,march
1553635440932406378,agadir,Space and Comfort in the Heart of Agadir,Apartment in Agadir,54200.0,0.0,0,30.42917112074541,-9.564608909551431,False,False,False,march
1377028425718433779,agadir,"""Family apartment in Agadir""",Apartment in Agadir,47929.0,4.85,26,30.3866,-9.5309,False,True,False,march
1210927879414064745,agadir,app 8,Apartment in Agadir,52494.0,5.0,12,30.41626,-9.57692,False,True,False,march
781536075210333192,agadir,Cozy and well-equipped apartment.,Apartment in Agadir,49071.0,4.79,61,30.4366,-9.5636,False,True,False,march
1433857544433297477,agadir,"Beautiful apartment, warm | fiber optic",Apartment in Agadir,41196.0,5.0,8,30.4355,-9.5554,False,True,False,march
1476298413777361148,agadir,Panoramic view with pool | fiber optic,Apartment in Agadir,41311.0,4.83,6,30.43443,-9.56289,True,False,False,march
916076733058150527,agadir,Authentic Family Stay in the Heart of Agadir,Apartment in Agadir,37933.0,4.83,29,30.3968,-9.5487,False,True,False,march
1542202569680298674,agadir,At home A2,Apartment in Agadir,36851.0,0.0,0,30.4306,-9.5557,False,False,False,march
1478295500514180671,agadir,Luxury Renovated Apartment in Agadir,Apartment in Agadir,32227.0,4.82,11,30.398460777475908,-9.51446698888522,False,False,False,march
678250897250515494,agadir,Bright and Charming Studio,Condo in Agadir,36746.0,4.9,30,30.4334,-9.5593,False,True,False,march
1282501399220948401,agadir,Appartement islane meublé,Apartment in Agadir,45875.0,4.44,18,30.4359,-9.5632,False,False,False,march
1420601576451246838,agadir,quiet apartment,Apartment in Agadir,30127.0,0.0,0,30.391470633920477,-9.54567112767518,True,False,False,march
1096506363396727709,agadir,Bright apartment near the Beach (15 min walking),Apartment in Agadir,52129.0,4.68,60,30.4158,-9.5918,False,False,False,march
12994570,agadir,Warm and bright flat in Agadir,Apartment in Agadir,35376.0,4.6,152,30.4313,-9.5564,True,False,False,march
1507945296778423757,agadir,Comfortable stay 7 min from the Grand Stade d'Agadir,Apartment in Agadir,45647.0,4.67,3,30.4332,-9.5512,False,False,False,march
929647284902508142,agadir,Comfortable apartment in a quiet area,Apartment in Agadir,51353.0,4.84,19,30.43336,-9.59374,False,True,False,march
1248528888992730292,agadir,Cozy & Chill Apartment Stay,Apartment in Agadir,34121.0,4.71,21,30.4212,-9.5548,False,False,False,march
1479267487466317132,agadir,Apartments in Salam neighborhood with elevator,Apartment in Agadir,34235.0,5.0,8,30.39989,-9.54683,False,True,False,march
1263149413920775870,agadir,Wonderful apartment with a pool and sea view.,Apartment in Agadir,49716.0,4.93,14,30.4362,-9.5632,True,False,False,march
25923106,agadir,Close to city center • Quiet • Wi-Fi & well-equipped,Apartment in Agadir,37700.0,4.73,108,30.4076,-9.5483,False,False,False,march
871068844138653944,agadir,Sublime appartement style cosy,Apartment in Agadir,50326.0,4.82,74,30.43911,-9.55844,False,True,False,march
703564223747193910,agadir,Dream apartment beach and souk close,Apartment in Agadir,32385.0,4.56,16,30.38937,-9.5328,False,False,False,march
1200034419155054404,agadir,Quiet and modern apartment.,Apartment in Agadir,49071.0,4.92,12,30.4325,-9.557,False,True,False,march
911010072536133750,agadir,Beach Appartment close to Marina 2. Floor,Apartment in Agadir,39199.0,4.74,19,30.43226,-9.57279,False,False,False,march
14356218,agadir,Beautiful 3 rooms new modern wifi air conditioning &satellite,Condo in Agadir,39859.0,4.72,131,30.4262,-9.5803,True,False,False,march
1394279931637443645,agadir,Well-equipped apartment.,Apartment in Agadir,38800.0,4.8,10,30.4385,-9.5613,False,True,False,march
690552488969125002,agadir,"Family Comfort:New Apt A, 100Mb Fiber,6min beach",Condo in Agadir,53000.0,4.71,52,30.3976,-9.5775,False,False,False,march
1200174627821439827,agadir,Spacious and family apartment,Apartment in Agadir,36518.0,4.87,38,30.39598,-9.54268,False,True,False,march
736301983387711663,agadir,The perfect riad Al Salam apartement.,Condo in Agadir,50207.0,4.92,71,30.4079,-9.5776,False,True,False,march
1239113287216667939,agadir,Agadir | Quiet Residence | Air conditioning & Fast Wi-Fi,Apartment in Agadir,41082.0,4.93,14,30.3998,-9.5418,False,True,False,march
1012373907827641715,agadir,apartment in residence,Apartment in Agadir,50212.0,4.83,23,30.4403,-9.5635,True,False,False,march
1456868876536632552,agadir,Peaceful & Convenient Apartment in Central Agadir,Apartment in Agadir,47971.0,4.8,10,30.42689134850921,-9.593298419595753,False,False,False,march
1490836265531614200,agadir,"2-Bedroom Apartment in Agadir, Wi-Fi, AC",Apartment in Agadir,46411.0,0.0,0,30.3976,-9.5344,False,False,False,march
1355606620061543282,agadir,"Practical, Functional and Stylish",Apartment in Agadir,34000.0,4.63,19,30.43278161299437,-9.552821190021572,False,False,False,march
1140360508151498502,agadir,golden sands - agadir center,Apartment in Agadir,41082.0,4.8,35,30.3919,-9.5727,False,False,False,march
935504935042960065,agadir,Cozy apartment with pool.,Apartment in Agadir,39770.0,4.68,38,30.43537,-9.55994,False,False,False,march
1484676910834483927,agadir,"Charming  apart hotel 
7 min from Adrar stadium",Condo in Agadir,44506.0,5.0,3,30.4351,-9.5605,False,False,False,march
1453832795886701894,agadir,Apartment in a good location.,Apartment in Agadir,24486.0,4.79,14,30.3899,-9.547,True,False,False,march
1105719225022846844,agadir,Apartment near downtown Agadir,Apartment in Agadir,49071.0,4.71,7,30.4177,-9.5836,False,False,False,march
1210922829711768346,agadir,app 5,Apartment in Agadir,57059.0,4.75,4,30.41613,-9.57837,True,False,False,march
1216730648491326265,agadir,Sunny and very conveniently located!,Apartment in Agadir,37431.0,4.79,24,30.39,-9.57,True,False,False,march
873130935938988978,agadir,Private Chamber in apartment,Room in Agadir,47929.0,4.79,19,30.4396,-9.5601,False,False,False,march
1481400099905018696,agadir,"Great apartment, quiet place",Condo in Agadir,42224.0,5.0,3,30.42359265507092,-9.593152418042056,False,False,False,march
1135540651451584509,agadir,"L'Oranger is close to the beach, 3 minutes from the souk.",Condo in Agadir,39028.0,4.94,32,30.41472,-9.5755,False,True,False,march
1327007139502981987,agadir,Room in a quiet villa,Room in Agadir,39941.0,0.0,0,30.435951526674543,-9.584060180637383,False,False,False,march
1217389859427499618,agadir,Shared happiness: 2 bedrooms + living room & pool,Condo in Agadir,48386.0,4.79,28,30.4357,-9.5625,True,False,False,march
511357,agadir,A TYPICAL MORROCAN HOUSE IN AGADIR,Rooms in Agadir,47725.0,4.67,70,30.3804,-9.5671,True,False,False,march
1211419557878913706,agadir,Authentic Moroccan Touch –The Heart of Agadir,Apartment in Agadir,46788.0,5.0,9,30.41188336453793,-9.5770791659993,True,False,False,march
889937867671480474,agadir,Great studio in the city center,Apartment in Agadir,39941.0,4.71,24,30.4203,-9.5886,False,False,False,march
1168010457534301822,agadir,Lovely apartment for you!,Apartment in Agadir,50896.0,4.6,5,30.4329,-9.5538,False,False,False,march
1443519718823432972,agadir,The VIGIE,Apartment in Agadir,37368.0,0.0,0,30.4331,-9.5596,False,False,False,march
661283638533416463,agadir,"apartment 10 min from the beach, secure",Apartment in Agadir,53635.0,5.0,9,30.39617,-9.56381,True,False,False,march
933114326551412637,agadir,"Spacious Apartment - Close to Beach, Souk and Golf",Condo in Agadir,51809.0,4.8,98,30.3899,-9.5742,False,True,False,march
1056180950239119842,agadir,Penthouse near Marina Beach,Apartment in Agadir,37618.0,4.5,10,30.4318,-9.5738,False,False,False,march
911037228099260527,agadir,Beach Appartment close to Marina 1. Floor,Apartment in Agadir,40997.0,4.9,21,30.43086,-9.5744,False,False,False,march
44641791,agadir,charming apartment-Internet fiber-international TV,Apartment in Agadir,31268.0,4.88,99,30.4124,-9.57191,False,True,False,march
1523259711401163496,agadir,spacious and bringht apartment with balcony,Condo in Agadir,33611.0,0.0,0,30.432,-9.5533,False,False,False,march
783971386687265615,agadir,L'Appart'215 – Agadir Nice 3 rooms – 65 m²,Condo in Agadir,48280.0,4.8,20,30.3988,-9.553,False,True,False,march
1384646591511903777,agadir,Beautiful apartment and quiet building,Condo in Agadir,50098.0,0.0,0,30.41661,-9.59733,False,False,False,march
1457363951898283801,agadir,Beautiful nature walk,Room in Agadir,21146.0,0.0,0,30.4559,-9.629,True,False,False,march
956532443357005946,agadir,"El Houda residence, a peaceful haven nearby",Condo in Agadir,40512.0,4.85,34,30.4009,-9.5399,False,True,False,march
1515422191865946998,agadir,Luxury apartment close to the beach and the souk,Apartment in Agadir,50212.0,0.0,0,30.4003,-9.5716,False,False,False,march
52990168,agadir,"Beautiful apartment
families and married couples only",Apartment in Agadir,43365.0,4.92,25,30.39937,-9.55472,False,True,False,march
